tarball,package_name,package_version,entropy_average,entropy_std_dev,Sensitive Information Access,System Resources and Network Access,Cryptography and Encoding APIs,Dynamic Code Execution,Package Installation Risk
camiui-0.0.1.tgz,camiui,0.0.1,4.855139269593463,0.18131871944017086,2,0,0,0,0
mono-bslib-0.0.2.tgz,@hel-demo/mono-bslib,0.0.2,5.049087702697679,0.48776326644521,0,0,0,1,0
ts-axios-wrapper-1.0.0.tgz,ts-axios-wrapper,1.0.0,4.4998792319722725,0.44638613123059717,1,4,1,0,0
mf-pack-1.0.0.tgz,mf-pack,1.0.0,4.6143245349052044,0.2947894597666654,0,0,0,0,0
node-red-contrib-gotify-notifications-1.0.0.tgz,node-red-contrib-gotify-notifications,1.0.0,4.717380365335688,0.19644222688115853,6,1,0,0,0
mexc-futures-sdk-1.5.2.tgz,@max89701/mexc-futures-sdk,1.5.2,4.415420821067513,0.5182143593443134,9,2,1,0,0
calendar.vue3-0.0.0.tgz,@abean/calendar.vue3,0.0.0,4.994844291538071,0.2703868889659559,0,2,0,0,1
nounicode-1.0.0.tgz,nounicode,1.0.0,5.095809606980232,0.21646716641216276,0,0,0,0,0
ohos-signpost-0.0.1.tgz,ohos-signpost,0.0.1,4.822680354093598,0.1766843723092284,0,1,1,0,0
common-1.0.0.tgz,@hitesh1511/common,1.0.0,4.548969634678182,0.26185879962629877,3,0,0,0,0
expected-marks-1.0.0.tgz,expected-marks,1.0.0,4.6431374432232815,0.06549368647676969,2,0,0,0,0
flexy-components-0.1.0.tgz,flexy-components,0.1.0,4.577364691342563,0.38925892031896425,4,0,0,0,0
vue-i18n-command-0.0.1.tgz,@pianduan/vue-i18n-command,0.0.1,4.555893667195236,0.9446434962416655,0,6,1,0,0
wy-service-1.0.0.tgz,wy-service,1.0.0,4.422445105561675,0.0,0,0,0,0,0
dboetp-wasm-image-process-lib-0.1.0.tgz,@dboetp/dboetp-wasm-image-process-lib,0.1.0,4.7953443712336865,0.6507883472693141,2,1,1,0,0
gpuse-mcp-server-0.1.0.tgz,gpuse-mcp-server,0.1.0,5.795508459898819,1.5179167262846018,1,1,0,0,0
soefexpress-plugin-wishlist-0.0.1.tgz,soefexpress-plugin-wishlist,0.0.1,5.403509182651419,0.9563551012560608,3,0,0,0,0
vuln-scanner-cli-1.0.0.tgz,vuln-scanner-cli,1.0.0,4.868627852151779,0.2228006097896806,0,2,0,0,0
wy-toolbox-1.0.0.tgz,wy-toolbox,1.0.0,4.466979640711656,0.0,0,0,0,0,0
aravind_fb_login_page-1.0.1.tgz,aravind_fb_login_page,1.0.1,5.152141789827401,1.1764382956518578,10,0,0,0,0
aravind_instagram_login_page-1.0.2.tgz,aravind_instagram_login_page,1.0.2,5.143910446405549,1.2089384552914373,8,0,0,0,0
house84614477-0.0.1.tgz,house84614477,0.0.1,4.762136145812946,0.0878486775696703,0,0,0,0,0
milindcode-linux-arm64-1.0.0.tgz,milindcode-linux-arm64,1.0.0,6.335655930242157,1.5332563739875333,2,0,0,0,0
milindcode-linux-x64-1.0.0.tgz,milindcode-linux-x64,1.0.0,6.287162273725998,1.5483721958634478,2,0,0,0,0
n8n-nodes-whatmaster-1.0.19.tgz,n8n-nodes-whatmaster,1.0.19,5.60214287626269,1.0527748590204498,4,1,0,0,0
astro-mouse-smoke-multicolor-0.0.1.tgz,astro-mouse-smoke-multicolor,0.0.1,4.868149134631892,0.16799042145758714,0,0,0,0,0
browser-flagging-1.0.0.tgz,@pratham.raval/browser-flagging,1.0.0,4.633260294825048,0.23411203993893126,0,0,0,0,0
cu-ui-1.0.0.tgz,@jack-huang/cu-ui,1.0.0,5.308419465142938,0.3984322545477833,0,0,0,0,0
oauthwebs-1.0.0.tgz,oauthwebs,1.0.0,4.680517250035937,0.05223266970225201,2,0,0,0,0
iron-0.0.1.tgz,@kithinji/iron,0.0.1,4.6679229565508455,0.23171421126555242,4,4,0,0,0
stellarpilot-1.0.0.tgz,stellarpilot,1.0.0,4.423187061685045,0.4686397181565021,7,2,0,0,0
aniku.js-1.0.0.tgz,aniku.js,1.0.0,4.828662957652358,0.17079278660786446,0,1,0,0,0
deep-research-bug-fix-mcp-1.1.2.tgz,deep-research-bug-fix-mcp,1.1.2,4.512920707858358,0.49859889001658086,9,1,0,0,0
ih-header-footer-1.0.8.tgz,ih-header-footer,1.0.8,4.860718164433077,0.2581140001925252,0,0,0,0,0
semi-theme-dhc-theme-1-1.0.0.tgz,@semi-bot/semi-theme-dhc-theme-1,1.0.0,4.159441059119952,1.7480606167724877,2,0,0,0,0
web-0.0.1-alpha.1.tgz,@chotu-cursor/web,0.0.1-alpha.1,5.148541296576856,0.17566694539450634,3,3,2,0,0
destringify-any-json-1.0.0.tgz,destringify-any-json,1.0.0,4.634029571608442,0.22783781876246748,1,0,0,0,0
idm-ui-package-1.0.0.tgz,idm-ui-package,1.0.0,5.237068240927721,1.1595071915750599,4,0,0,0,0
jsgd-vue-pack-1.0.1.tgz,jsgd-vue-pack,1.0.1,4.756273235249409,0.3371193305867831,9,1,1,0,0
react-credit-cards-4-1.0.0.tgz,react-credit-cards-4,1.0.0,4.949595568009972,0.38192540990835266,0,0,0,0,0
angular-0.0.1-alpha.1.tgz,@chotu-cursor/angular,0.0.1-alpha.1,4.913682625601387,0.18348585031452305,4,0,0,0,0
core-android-arm64-0.0.1-beta.0.tgz,@flairjs/core-android-arm64,0.0.1-beta.0,5.25416950856507,0.7925219578928022,1,0,0,0,0
core-darwin-arm64-0.0.1-beta.0.tgz,@flairjs/core-darwin-arm64,0.0.1-beta.0,5.281259582487966,0.8088108121461688,1,0,0,0,0
core-darwin-x64-0.0.1-beta.0.tgz,@flairjs/core-darwin-x64,0.0.1-beta.0,5.261649431910934,0.6709427992619051,1,0,0,0,0
core-freebsd-x64-0.0.1-beta.0.tgz,@flairjs/core-freebsd-x64,0.0.1-beta.0,5.255142750529179,0.6606102341449602,1,0,0,0,0
core-linux-arm64-gnu-0.0.1-beta.0.tgz,@flairjs/core-linux-arm64-gnu,0.0.1-beta.0,5.307958338744157,0.7693618821985712,1,0,0,0,0
core-linux-arm64-musl-0.0.1-beta.0.tgz,@flairjs/core-linux-arm64-musl,0.0.1-beta.0,5.291927982716331,0.766411989935948,1,0,0,0,0
core-linux-x64-gnu-0.0.1-beta.0.tgz,@flairjs/core-linux-x64-gnu,0.0.1-beta.0,5.264013380075121,0.6690386508698065,1,0,0,0,0
core-linux-x64-musl-0.0.1-beta.0.tgz,@flairjs/core-linux-x64-musl,0.0.1-beta.0,5.259560720176379,0.6620998068911536,1,0,0,0,0
core-win32-arm64-msvc-0.0.1-beta.0.tgz,@flairjs/core-win32-arm64-msvc,0.0.1-beta.0,5.370157195659734,0.8000218406008546,1,0,0,0,0
core-win32-ia32-msvc-0.0.1-beta.0.tgz,@flairjs/core-win32-ia32-msvc,0.0.1-beta.0,5.302599062893267,0.7135560694234372,1,0,0,0,0
semi-theme-dhc-theme-1.0.0.tgz,@semi-bot/semi-theme-dhc-theme,1.0.0,4.159479835588435,1.7479130622907748,2,0,0,0,0
jst-0.0.2.tgz,@almazod/jst,0.0.2,4.4179273488030875,0.5576677579679185,1,0,0,0,0
virtualization-lib-0.0.1.tgz,virtualization-lib,0.0.1,4.723722937274276,0.4910424359619202,2,0,0,0,0
agent-cli-0.7.0-nightly.20250918.2722473a.tgz,@dloring1988/agent-cli,0.7.0-nightly.20250918.2722473a,5.011703345894455,0.21786791989135862,2,1,1,1,0
aoi.sqlite-7.0.0.tgz,aoi.sqlite,7.0.0,4.678966909689214,0.2705766177735014,1,0,0,0,0
llms-1.0.32.tgz,@chameleon-nexus-tech/llms,1.0.32,4.9674023170500226,0.4092908972276275,7,0,0,0,0
ng-bundle-analyzer-1.0.0.tgz,@m-usman/ng-bundle-analyzer,1.0.0,4.426069615065755,0.5118510819453899,0,1,0,0,0
videojs-vtt-preview-thumbnail-1.0.0.tgz,videojs-vtt-preview-thumbnail,1.0.0,4.970646676835435,0.35752536716535194,1,2,1,1,0
astro-background-letters-0.0.1.tgz,astro-background-letters,0.0.1,4.791047794300805,0.18363887806271817,0,0,0,0,0
cybersource-soap-node-sdk-2.0.0.tgz,cybersource-soap-node-sdk,2.0.0,4.702621243834979,0.17186382244014253,9,1,1,0,0
vitest-browser-webawesome-1.0.4.tgz,vitest-browser-webawesome,1.0.4,4.738724978955563,0.4047556954684582,0,0,0,0,0
zerocode-1.0.0.tgz,zerocode,1.0.0,4.513328204316318,0.5119790988719819,5,5,0,0,1
common-1.0.2.tgz,@rohan1810/common,1.0.2,4.598815140102986,0.2510805217584487,2,0,0,0,0
openphone-api-sdk-1.0.0.tgz,@noobforal/openphone-api-sdk,1.0.0,4.885683130894806,0.21688408226192593,3,1,1,0,0
vitepress-swiper-0.2.1.tgz,@davidingplus/vitepress-swiper,0.2.1,4.724273226725173,0.1892675982700947,1,0,0,0,0
zupp-store-cli-1.0.0.tgz,zupp-store-cli,1.0.0,5.447525669538636,0.8453006027653921,1,1,1,0,0
design-system-runner-0.0.0.tgz,design-system-runner,0.0.0,4.692623902551246,0.16337789406419034,0,1,0,0,0
nextjs-draft-wysiwyg-1.0.0.tgz,nextjs-draft-wysiwyg,1.0.0,4.758844520320921,1.0858261498114208,1,1,0,0,0
rocksignal-node-1.0.0.tgz,@imey7ee/rocksignal-node,1.0.0,4.549934145141668,0.3337875831399974,7,0,6,0,0
rockslint-config-1.0.0.tgz,@imey7ee/rockslint-config,1.0.0,4.529730029834663,0.5591629975271449,0,0,0,0,0
backstage-plugin-catalog-backend-module-qeta-3.35.2.tgz,@drodil/backstage-plugin-catalog-backend-module-qeta,3.35.2,4.775936629232699,0.17020294858692486,4,0,0,0,0
micromark-extension-math-extended-3.2.0.tgz,micromark-extension-math-extended,3.2.0,4.743426554588086,0.17244330635821656,6,0,0,0,0
ccmultihelper-1.0.0.tgz,ccmultihelper,1.0.0,5.112955445938207,0.5768464589271687,8,4,0,0,0
emoji-times-1.0.0.tgz,emoji-times,1.0.0,5.468978788145136,0.5919571603110594,0,0,0,0,0
gemini-cli-router-1.0.1.tgz,@chameleon-nexus-tech/gemini-cli-router,1.0.1,5.09762380222862,0.277344721023168,11,5,0,0,1
ola-map-client-1.0.0.tgz,ola-map-client,1.0.0,4.7484908912971315,0.09559039581201466,5,1,1,0,0
ts_repository_typeorm_adapter-0.1.0-alpha.1.tgz,@apihub24/ts_repository_typeorm_adapter,0.1.0-alpha.1,4.537480774231689,0.4830230232986807,2,0,0,0,0
apx-vinicius-menu-0.0.1.tgz,apx-vinicius-menu,0.0.1,4.8448946000187565,0.2552729181009886,2,0,0,0,0
lighter-node-client-1.0.0.tgz,lighter-node-client,1.0.0,4.511197696699826,0.9771235588015027,14,1,0,0,0
polymarket-api-types-0.1.0-beta.1.tgz,@nivalis/polymarket-api-types,0.1.0-beta.1,4.894354802465088,0.13523535353194477,0,0,0,0,0
express-genix-1.1.0.tgz,express-genix,1.1.0,4.7951196756342505,0.27189367484475735,26,4,0,0,0
mcp-0.1.0.tgz,@supersurf/mcp,0.1.0,4.643719212079534,0.3298520734905552,0,2,0,0,0
zupp-core-sdk-1.0.0.tgz,zupp-core-sdk,1.0.0,4.5409362502193735,0.422466419473658,7,2,0,0,0
auth-1.1.0.tgz,@splendidlabz/auth,1.1.0,4.713524817308114,0.24053847678148516,26,0,4,0,0
emoji-weathers-1.0.0.tgz,emoji-weathers,1.0.0,5.169580578964203,0.45468594590157513,0,0,0,0,0
mkslop-0.0.1.tgz,mkslop,0.0.1,4.479551470454919,0.07362102589676044,0,0,0,0,0
nexus-messaging-1.0.0.tgz,nexus-messaging,1.0.0,4.743102339183627,0.21024286420483448,10,1,2,0,0
accessible-a11y-cli-0.2.0.tgz,accessible-a11y-cli,0.2.0,4.767564964850281,0.2590480198419549,0,1,0,1,0
create-supabricx-1.0.0.tgz,create-supabricx,1.0.0,4.629019268671076,0.3135003906074647,99,13,1,0,0
nestjs-class-validator-1.0.0.tgz,@elxxx/nestjs-class-validator,1.0.0,4.511167726584987,1.055416798541095,4,1,0,0,0
configurebrand-11.0.0.tgz,configurebrand,11.0.0,4.390335612591549,0.0,0,0,0,0,0
n8n-nodes-smartleadai-1.0.0.tgz,n8n-nodes-smartleadai,1.0.0,4.392627487030164,0.5930995654322423,8,0,1,0,0
ol-geom-editor-0.5.0.tgz,ol-geom-editor,0.5.0,5.141689508139803,0.41318581595749315,0,0,0,0,1
com.ukit.publish-1.0.0.tgz,com.ukit.publish,1.0.0,4.8453933141167305,1.2929174054668406,0,0,0,0,0
turndown-plugin-gfm-1.0.3.tgz,@bwat47/turndown-plugin-gfm,1.0.3,4.960549687028778,0.14309846679320398,0,0,0,0,0
syf-typings-99.0.0.tgz,syf-typings,99.0.0,4.41048930233963,0.0,0,0,0,0,0
h1emu_utils_node-0.1.0.tgz,h1emu_utils_node,0.1.0,4.898176391562055,0.12189112186073764,0,1,0,0,0
openapi-0.1.12.tgz,@art-ws.org/openapi,0.1.12,4.557557084108397,0.28275961689624235,0,0,0,0,0
ldhemrdhs92006-1.250920.12347.tgz,ldhemrdhs92006,1.250920.12347,5.222541577078489,0.15110781655759728,2,5,2,1,0
ldhpgemrdhs92006-1.250920.12349.tgz,ldhpgemrdhs92006,1.250920.12349,5.17312717828432,0.1351164794070022,2,5,2,0,0
ldhemrdhs84006-1.250920.12359.tgz,ldhemrdhs84006,1.250920.12359,5.224330248770693,0.15049451059152627,2,5,2,1,0
ldhpgemrdhs84006-1.250920.12359.tgz,ldhpgemrdhs84006,1.250920.12359,5.174872542342145,0.13518785655891788,2,5,2,0,0
movieflow-cli-0.1.0.tgz,movieflow-cli,0.1.0,4.9401164277496115,0.9442763847240583,2,3,0,0,0
mcp-curl-1.0.0.tgz,@atom8n/mcp-curl,1.0.0,4.4146130319532215,0.41069564934481145,2,0,0,0,0
types-1.0.0.tgz,@flixsync/types,1.0.0,4.413497143444763,0.4672894566419187,4,0,0,0,0
pluggable-serviceworker-1.0.1.tgz,@budarin/pluggable-serviceworker,1.0.1,4.493625942473558,0.5328024565416004,1,2,0,0,0
ldhemrdhs51214-1.250921.10039.tgz,ldhemrdhs51214,1.250921.10039,5.222363339441804,0.15009076755506645,2,5,2,1,0
ldhpgemrdhs51214-1.250921.10040.tgz,ldhpgemrdhs51214,1.250921.10040,5.172951874800435,0.1339398855599576,2,5,2,0,0
binston-1.0.0.tgz,@winstan/binston,1.0.0,4.896659119000632,0.5616970776741608,6,5,2,0,0
h1emu_utils_wasm-0.1.0.tgz,h1emu_utils_wasm,0.1.0,5.1090349392292245,0.5249493654736287,0,1,1,1,0
ldhemrdhs60214-1.250921.10047.tgz,ldhemrdhs60214,1.250921.10047,5.2233944169490965,0.15032245064786143,2,5,2,1,0
ldhpgemrdhs60214-1.250921.10048.tgz,ldhpgemrdhs60214,1.250921.10048,5.17411004863744,0.1347927557286914,2,5,2,0,0
ldhemrdhs83600-1.250921.10006.tgz,ldhemrdhs83600,1.250921.10006,5.224130809110603,0.15035731889622128,2,5,2,1,0
vicsh-shell-1.0.0.tgz,vicsh-shell,1.0.0,4.3781129431081505,0.45971393612956285,0,2,0,0,0
babel-plugin-inglorious-script-0.1.0.tgz,@inglorious/babel-plugin-inglorious-script,0.1.0,4.863025479536991,0.2002579077878877,0,0,0,0,0
glightbox-modified-3.3.1.tgz,glightbox-modified,3.3.1,4.5567589247658145,0.3465865826619727,5,3,0,0,0
openpromo-backend-0.0.2.tgz,openpromo-backend,0.0.2,4.510731131545563,0.4477586937181651,25,6,4,0,0
sofascore-api-0.1.0.tgz,@sindicuab/sofascore-api,0.1.0,4.503586074028786,0.3339524300772886,0,0,0,0,0
codefoxcore-0.0.1.tgz,codefoxcore,0.0.1,5.21961517713301,0.5752266701555506,6,0,0,0,0
n8n-nodes-pf-0.1.0.tgz,@lkoba/n8n-nodes-pf,0.1.0,4.449668162393541,0.5767058519096291,3,0,0,0,0
n8n-nodes-smartleadapi-1.0.0.tgz,n8n-nodes-smartleadapi,1.0.0,4.151168569994225,1.2566772807224624,7,0,0,0,1
analytics-0.1.0.tgz,@promptwatch/analytics,0.1.0,5.0514042865566005,0.31706891590373315,0,0,0,0,0
repeat-player-react-1.1.0.tgz,repeat-player-react,1.1.0,5.0217304842327755,0.3753986282304849,0,2,0,0,0
wallet-adapter-1.0.1.tgz,@websig/wallet-adapter,1.0.1,5.220753294902549,0.40088011823857594,4,0,2,0,0
core-0.0.3.tgz,@typefull/core,0.0.3,4.316663549105134,1.4040396322802626,3,0,0,0,0
craftdriver-0.0.1.tgz,craftdriver,0.0.1,4.235007283765784,0.5253808632381682,6,6,3,0,0
launcher-links-1.0.2.tgz,launcher-links,1.0.2,4.57679827388777,0.33558459673753166,2,0,0,0,0
react-native-navigation-provider-1.0.1.tgz,react-native-navigation-provider,1.0.1,4.776178213407383,0.13105340911983393,0,0,0,0,0
vite-plugin-react-strangler-1.0.5.tgz,vite-plugin-react-strangler,1.0.5,4.829268213685311,0.17484719744555657,2,3,0,0,0
ldhemrdhs92092-1.250921.10105.tgz,ldhemrdhs92092,1.250921.10105,5.221112688617057,0.15394585620490617,2,5,2,1,0
ldhpgemrdhs92092-1.250921.10106.tgz,ldhpgemrdhs92092,1.250921.10106,5.171037710366088,0.136836273559689,2,5,2,0,0
node-printer-0.1.3.tgz,@ssxv/node-printer,0.1.3,4.790502067347748,0.22448364910164287,0,1,0,0,1
web-svelte-0.0.1.tgz,web-svelte,0.0.1,4.507838579440832,0.5283619226431486,0,0,0,0,0
core-8.9.0.tgz,@react-querybuilder/core,8.9.0,4.97773076185213,0.3159158776853984,22,1,1,0,0
file-size-formatter-1.0.0.tgz,@martindev237/file-size-formatter,1.0.0,4.9047951124587845,0.2708252139114673,0,0,0,0,0
koishi-plugin-hereditas-0.0.0.tgz,koishi-plugin-hereditas,0.0.0,4.674950911141864,0.14846469344926483,0,0,0,0,0
superpower-components-0.2.91.tgz,superpower-components,0.2.91,4.6854911220884885,0.2752824589574913,4,2,2,2,0
jovjrx-pagebuilder-1.0.0.tgz,jovjrx-pagebuilder,1.0.0,4.894073323006408,0.16361094118556835,3,0,0,0,0
service-navigational-list-contracts-0.0.4.tgz,@tmdjr/service-navigational-list-contracts,0.0.4,4.148181228669328,0.5471360413501841,1,0,0,0,0
vite-overlay-1.0.1.tgz,@visulima/vite-overlay,1.0.1,5.11734164914748,0.2628876409154296,1,1,1,0,0
awslogin-3.0.0.tgz,@proofxme/awslogin,3.0.0,4.8108420318399565,0.15348129086341822,19,6,0,0,0
eslint-plugin-temp-plugin-0.0.0.tgz,eslint-plugin-temp-plugin,0.0.0,4.10959836411541,0.6077165728459022,0,0,0,0,0
google-play-scraper-ts-0.1.3.tgz,google-play-scraper-ts,0.1.3,4.306303404482246,0.5956834314309548,19,0,10,2,0
vite-plugin-botpress-actions-0.2.0.tgz,vite-plugin-botpress-actions,0.2.0,4.87798613431503,0.21122426951633108,2,1,0,0,0
gnostash-mcp-server-1.0.0.tgz,gnostash-mcp-server,1.0.0,4.363973168859454,0.5856250064655154,17,5,2,0,1
n8n-nodes-verificar-email-caa-1.1.0.tgz,n8n-nodes-verificar-email-caa,1.1.0,4.285050470142947,1.2243575722367102,7,0,0,0,0
visual-memory-context-server-1.0.0.tgz,visual-memory-context-server,1.0.0,4.56326404738317,0.33574679083054776,2,2,2,0,0
types-0.0.1.tgz,@sigmaui-kit/types,0.0.1,3.6962046824370884,1.9906775255201967,0,0,0,0,0
animate-0.0.1.tgz,@sigmaui-kit/animate,0.0.1,4.974173326320183,0.2271215282945804,0,0,0,0,0
validation-0.1.0.tgz,@splitty-test/validation,0.1.0,4.080546691493673,1.499191285120705,0,0,0,0,0
tfs-1.0.0-beta2.tgz,@terbiumos/tfs,1.0.0-beta2,4.846217610956791,0.2956086619840808,2,1,0,0,0
demo-1.0.2.tgz,@chamele0n/demo,1.0.2,4.53263353723761,0.09441635036267115,0,0,0,0,0
dz-wilayas-core-1.0.2.tgz,dz-wilayas-core,1.0.2,4.912475674208877,0.17472842682230963,0,0,0,0,0
slide-carousel-1.0.0.tgz,slide-carousel,1.0.0,4.7930046980230365,0.22579897083514952,1,0,0,0,0
videopt-1.0.0.tgz,@mks2508/videopt,1.0.0,5.033703568535705,0.3885476910778968,2,0,0,0,1
zea-ui-1.0.0.tgz,zea-ui,1.0.0,4.75351176315101,0.1193022526544888,2,0,0,0,0
foggy.js-1.0.7.tgz,foggy.js,1.0.7,4.64070314636252,0.4590023619401682,0,2,0,0,0
teamcity-mcp-1.0.0.tgz,@hexaust/teamcity-mcp,1.0.0,4.321252034675267,0.5291786902816438,4,1,1,0,0
filefeed-sdk-0.1.0.tgz,filefeed-sdk,0.1.0,4.479340553949535,1.0165878632334475,4,2,2,0,0
opex-tempmail.so-1.0.0.tgz,opex-tempmail.so,1.0.0,4.817261017588521,0.09714591557871997,3,1,0,0,0
ehbp-0.0.1.tgz,ehbp,0.0.1,4.458867117168926,0.506316867971372,3,5,8,0,0
error-handler-1.2.0.tgz,@osmanekrem/error-handler,1.2.0,4.562409713968479,0.3931467967415631,40,0,0,0,0
quiet-1.0.0.tgz,@quietui/quiet,1.0.0,4.864520326303917,0.144534976619149,24,3,0,0,0
quiet-browser-1.0.0.tgz,@quietui/quiet-browser,1.0.0,4.871795988542485,0.1513142719627439,30,5,3,1,0
common-0.0.1.tgz,@tscircuit/common,0.0.1,4.82728862465941,0.16891370179369625,2,0,0,0,0
kael-lang-0.1.0.tgz,kael-lang,0.1.0,4.5839928407288575,0.3979738930959454,2,0,0,0,0
git-push-blog-0.1.0.tgz,@cle-does-things/git-push-blog,0.1.0,5.245978347085111,1.3788194917329513,16,0,0,0,1
evolution-manager-lz-1.0.0.tgz,evolution-manager-lz,1.0.0,4.626388537459404,0.16973986216484435,6,1,0,0,0
strapi-enhanced-geodata-1.0.0.tgz,strapi-enhanced-geodata,1.0.0,4.513953728137037,0.34183164837633884,4,2,1,0,0
resium-entity-context-menu-0.0.1.tgz,resium-entity-context-menu,0.0.1,4.899622127759033,0.12706914604840555,0,0,0,0,0
meshjs-mcp-1.0.0.tgz,meshjs-mcp,1.0.0,4.801382328167748,0.05181662474893134,1,1,0,0,0
yandex-sdk-0.9.21.tgz,@highstate/yandex-sdk,0.9.21,4.503390210306528,0.4439189791377365,57,0,2,3,1
async-array-0.1.0.tgz,@shigen/async-array,0.1.0,4.290232417845892,0.7242646976452581,0,0,0,0,0
bop-track-0.1.2.tgz,@bopmite/bop-track,0.1.2,4.784755758728126,0.23370396788381773,0,0,0,0,0
alua-sentinel-1.0.0.tgz,alua-sentinel,1.0.0,4.643401222509882,0.2962872612831012,0,0,0,0,0
cw.api.core.cache.memory-0.1.2.tgz,cw.api.core.cache.memory,0.1.2,4.4205625125233725,0.6707169270737523,0,0,0,0,0
n8n-nodes-discord-trigger-custom-1.0.0.tgz,n8n-nodes-discord-trigger-custom,1.0.0,5.017238789198127,0.08838860541515087,2,0,0,0,0
o-agent-0.6.1.tgz,@olane/o-agent,0.6.1,4.420803789701344,0.39438322696308137,0,0,0,0,0
o-gateway-interface-0.6.1.tgz,@olane/o-gateway-interface,0.6.1,4.461212438444478,0.3491164023943855,0,0,0,0,0
o-intelligence-0.6.1.tgz,@olane/o-intelligence,0.6.1,4.3619540311537595,0.5097576307368775,10,6,1,0,0
authium-next-0.1.0.tgz,authium-next,0.1.0,4.7837473383267355,0.4838050878084903,7,1,2,0,0
dank-0.0.1-1.tgz,@eighty4/dank,0.0.1-1,4.46936444568013,0.8778481217907835,0,2,0,0,0
eslint-plugin-required-exports-0.2.0.tgz,eslint-plugin-required-exports,0.2.0,4.663788896349362,0.27347612450549313,1,0,0,0,0
o-storage-0.6.1.tgz,@olane/o-storage,0.6.1,4.461532710329073,0.37758437837562286,1,2,0,0,0
r1-create-1.0.0.tgz,r1-create,1.0.0,4.295116154379279,0.5232031869512966,1,0,2,0,0
ember-vitest-0.0.1.tgz,ember-vitest,0.0.1,4.604641460826937,0.1625933200421119,0,0,0,0,0
o-mcp-0.6.1.tgz,@olane/o-mcp,0.6.1,4.539564385201202,0.3737834349721574,4,0,0,0,0
react-0.1.0.tgz,@sumit_03/react,0.1.0,4.650392016469225,0.10943699191371184,4,2,0,0,0
countdownjs-1.0.0.tgz,@miguilim/countdownjs,1.0.0,4.735525607528328,0.2887914702285566,0,0,0,0,0
cl-notify-1.0.0.tgz,cl-notify,1.0.0,4.8825246900565205,0.22654515689738428,1,0,0,0,0
widget-web-component-1.0.15-dev.20250920-2141.tgz,widget-web-component,1.0.15-dev.20250920-2141,4.9715921488416095,0.39150527664253576,1,1,1,1,0
cdk-init-1.2.0.tgz,@andersonfpcorrea/cdk-init,1.2.0,4.50070413570612,1.2685497241422659,1,2,0,0,0
agentic-coder-1.0.0.tgz,agentic-coder,1.0.0,4.648473612864025,0.232679833677906,22,9,0,0,0
bop-track-nextjs-0.1.0.tgz,bop-track-nextjs,0.1.0,4.7730114259948335,0.2730995697256376,1,0,0,0,0
nabeelalamtruffletestpublic4-1.0.0.tgz,nabeelalamtruffletestpublic4,1.0.0,4.603943444656982,0.07253045201343511,0,0,0,0,0
spec-driven-codex-0.1.1.tgz,spec-driven-codex,0.1.1,5.036908075883848,0.496753464301148,3,1,0,0,0
utils-1.0.2.tgz,@thalorlabs/utils,1.0.2,4.550200187706643,0.2953860110094218,0,0,0,0,0
react-native-blues-manager-0.0.1.tgz,@nabbra/react-native-blues-manager,0.0.1,4.743454999590696,0.5079759845268244,3,0,0,0,0
test-1.0.0.tgz,@code-essentials/test,1.0.0,4.341183496278463,0.5091329803910872,0,0,0,0,0
types-1.0.0.tgz,@thalorlabs/types,1.0.0,4.614655509324722,0.35690397666086454,1,0,0,0,0
vite-plugin-2.0.1.tgz,@inertiacore/vite-plugin,2.0.1,4.8043093316156735,0.26962405225453695,0,2,0,0,0
dependency-review-cli-1.1.0.tgz,dependency-review-cli,1.1.0,4.400917736784201,0.4281892357782267,14,3,3,0,0
design-system-1.0.0.tgz,@luizmauro/design-system,1.0.0,4.664931247061468,0.44705516857655997,0,0,0,0,0
expo-styled-tabs-1.0.0.tgz,expo-styled-tabs,1.0.0,4.843055727783936,0.1936493003606213,0,0,0,0,0
rpx-1.0.0.tgz,@dynamicaaa/rpx,1.0.0,4.970144708312963,0.17727498750921478,0,2,0,0,0
tsconfig-1.0.0.tgz,@code-essentials/tsconfig,1.0.0,4.411338981270904,0.12927695711687823,0,0,0,0,0
eslint-plugin-flawless-0.1.0.tgz,eslint-plugin-flawless,0.1.0,5.0123476674826115,0.16593115762704783,0,0,0,0,0
singlecrypt-1.0.0.tgz,singlecrypt,1.0.0,4.873630448549315,0.16778898150156207,1,0,1,0,0
versions-1.0.0.tgz,@viteplus/versions,1.0.0,4.794794455691697,0.5565416101987201,0,1,0,0,0
codex-ts-sdk-0.0.3.tgz,@flo-ai/codex-ts-sdk,0.0.3,4.747108873587032,0.41018897345403593,14,2,0,0,0
restdatasource-1.0.0.tgz,restdatasource,1.0.0,4.840972639283442,0.29512276357201567,0,1,0,0,0
create-0.1.0.tgz,@ffatigue/create,0.1.0,4.719516654416601,0.31592235704999827,0,0,0,0,0
react-use-1.0.0.tgz,@ismael1361/react-use,1.0.0,4.65859154632261,0.39084414618441,2,2,2,0,0
ai-emoji-1.0.0.tgz,ai-emoji,1.0.0,4.418952421183606,0.0,0,0,0,0,0
metasweep-1.0.0.tgz,metasweep,1.0.0,4.887355985218061,0.32123848884640427,0,2,0,0,1
ripple-tooling-1.0.1.tgz,ripple-tooling,1.0.1,4.690395786658976,0.15171456216222728,0,0,0,0,0
ngx-navigational-list-0.0.1.tgz,@tmdjr/ngx-navigational-list,0.0.1,4.895486880871171,0.14821807612083085,0,0,0,0,0
